-1.505522131919860840e-01,-5.190876498818397522e-02,1.163018643856048584e-01,2.231715619564056396e-01,1.510714292526245117e-01,-2.584253847599029541e-01,-2.763235867023468018e-01,1.122651994228363037e-01,-5.693152919411659241e-02,-8.208506554365158081e-02,-5.440863594412803650e-02,-2.392201274633407593e-01,-1.789008527994155884e-01,2.249946892261505127e-01,-2.451421469449996948e-01,2.258736789226531982e-01
3.832507506012916565e-02,-2.258162479847669601e-03,-1.959646642208099365e-01,-2.112362682819366455e-01,1.737055629491806030e-01,1.557490974664688110e-01,-5.115339159965515137e-02,1.425881534814834595e-01,-7.371475547552108765e-02,1.107468158006668091e-01,1.892087757587432861e-01,1.176947727799415588e-01,-4.782753996551036835e-03,1.912224441766738892e-01,5.871537327766418457e-02,-9.435261040925979614e-02
