-1.594010442495346069e-01
1.549878120422363281e-01
6.254871189594268799e-02
-2.236606180667877197e-01
-2.528892755508422852e-01
3.105950774624943733e-03
-1.301594674587249756e-01
1.083383634686470032e-01
-1.798567622900009155e-01
2.373126707971096039e-02
-5.226392671465873718e-02
-2.569720149040222168e-01
1.054700165987014771e-01
5.922249052673578262e-03
-1.903515756130218506e-01
-1.744473725557327271e-01
2.494965195655822754e-01
8.250264078378677368e-02
1.973748207092285156e-01
2.001406699419021606e-01
-4.094866663217544556e-02
-2.019675374031066895e-01
-1.926549822092056274e-01
-1.645783782005310059e-01
-5.318082496523857117e-02
-8.562645316123962402e-02
1.373929381370544434e-01
-1.586010158061981201e-01
-4.597440361976623535e-02
1.346187014132738113e-02
1.532306522130966187e-01
7.246375828981399536e-02
7.011057436466217041e-02
-7.900188677012920380e-03
1.492426097393035889e-01
5.442083626985549927e-02
-3.755633719265460968e-03
-1.937090158462524414e-01
1.823720633983612061e-01
2.462090253829956055e-01
-3.022028366103768349e-03
1.093361377716064453e-01
2.112901061773300171e-01
-2.668151166290044785e-03
9.905633330345153809e-02
7.048400491476058960e-02
-6.650020182132720947e-02
-2.423343956470489502e-01
-2.250776067376136780e-02
-8.805715292692184448e-02
-2.054574191570281982e-01
-1.312450412660837173e-02
-2.294076234102249146e-01
-8.825029432773590088e-02
1.017858833074569702e-01
1.452970951795578003e-01
-2.266871631145477295e-01
2.033230662345886230e-01
1.496634166687726974e-02
-2.255070656538009644e-01
1.903478950262069702e-01
-1.882701665163040161e-01
-5.824903398752212524e-02
-1.161611899733543396e-01
